"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT07","WT08","WT09","WT11","WT13","WT14","WT16","WT18","WT21","WV01","WV03","WV20"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-04-27","14.99"," 2144"," 2137","0.00",,,"59","65","52",,"  260","  260","0.0","25.9","30.0","    1",,,,,,,,,"    1","    1","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-04-28","19.46"," 1617"," 1823","0.00",,,"55","60","50",,"  260","  260","0.0","34.0","38.9",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-04-29","12.30"," 1805"," 1804","0.00",,,"58","68","47",,"  260","  250","0.0","23.9","29.1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-04-30","13.65"," 1658"," 1646","0.00",,,"57","66","48",,"  250","  250","0.0","32.0","38.0",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-05-01","14.99"," 1700"," 1427","0.00",,,"58","65","50",,"  260","  250","0.0","29.1","33.1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-05-02","12.75"," 1714"," 1821","0.00",,,"58","65","51",,"  250","  260","0.0","23.0","28.0",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-05-03","13.20"," 1704"," 1703","0.00",,,"59","67","51",,"  240","  240","0.0","25.1","30.0",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-05-04","18.57"," 2044"," 2043","0.00",,,"58","63","53",,"  250","  250","0.0","31.1","36.9",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-05-05","18.57"," 1557"," 0146","0.00",,,"57","62","51",,"  260","  260","0.0","29.1","34.0",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-05-06","12.30"," 0523"," 0516","0.01",,,"55","59","51",,"  250","  250","0.0","21.0","25.9",,,,,,,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-05-07","7.61"," 0912"," 0907","0.23",,,"57","61","53",,"  140","  160","0.0","15.0","17.0","    1",,,,,,,,,"    1",,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-05-08","10.96",,,"0.11",,,,"64","54",,"  260","  260","0.0","19.0","19.9","    1",,,,,,,,,"    1",,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-05-09","13.65"," 1941"," 1928","0.00",,,"58","63","53",,"  250","  260","0.0","25.9","31.1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-05-10","19.91"," 1333"," 1232","0.00",,,"55","60","50",,"  260","  260","0.0","33.1","38.9",,,,,,,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-05-11","17.00"," 1955"," 1933","0.00",,,"55","62","48",,"  260","  250","0.0","25.9","30.0",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-05-12","12.97"," 1747"," 1745","0.00",,,"55","62","47",,"  250","  260","0.0","25.1","29.1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-05-13","9.40"," 1620"," 1619","0.00",,,"58","65","51",,"  210","  210","0.0","21.9","23.9",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-05-14","10.96"," 1444"," 1443","0.06",,,"57","63","51",,"  150","  150","0.0","28.0","34.9","    1",,,,,,,,,"    1",,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-05-15","10.07"," 1222"," 1234","0.12",,,"60","65","54",,"  200","  210","0.0","23.9","25.9","    1",,,,,,,,,"    1",,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-05-16","19.69"," 1303"," 1528","0.00",,,"58","62","53",,"  250","  250","0.0","34.9","38.9",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-05-17","13.87"," 1722"," 1516","0.00",,,"60","67","52",,"  250","  250","0.0","23.9","30.0",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-05-18","12.53"," 1433"," 1429","0.00",,,"62","73","51",,"  260","  270","0.0","28.0","32.0",,,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-05-19","11.86"," 1521"," 1524","0.00",,,"65","78","52",,"  270","  270","0.0","31.1","33.1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-05-20","10.96"," 1707"," 1705","0.00",,,"66","79","53",,"  270","  270","0.0","23.9","28.0",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-05-21","8.28"," 1519"," 1955","0.00",,,"76","92","59","    0","  270","  280","0.0","19.9","21.9",,,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-05-22","10.07"," 1329"," 1334","0.00",,,"70","81","58","    0","  280","  280","0.0","23.9","25.9",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-05-23","4.92"," 1342"," 1341","0.00",,,"75","88","62","    0","  280","  280","0.0","16.1","17.9",,,,,,,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-05-24","11.63"," 1816"," 1816","0.00",,,"65","75","54","    0","  240","  220","0.0","29.1","36.0",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-05-25","25.95"," 1855"," 1855","0.00",,,"59","65","53","    0","  260","  260","0.0","40.9","48.1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-05-26","18.79"," 0207"," 0231","0.00",,,"59","64","53","    0","  260","  250","0.0","34.9","40.0","    1",,,,,,,,,"    1",,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-05-27","15.88"," 1237"," 1220","0.00",,,"61","68","54","    0","  250","  260","0.0","29.1","33.1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-05-28","20.13"," 2124"," 1801","0.00",,,"61","68","53","    0","  260","  250","0.0","31.1","36.9",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-05-29","24.16"," 1834"," 1815","0.00",,,"57","63","51","    0","  250","  250","0.0","36.0","44.1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-05-30","18.12"," 1628"," 1839","0.00",,,"58","65","50",,"  250","  240","0.0","23.9","28.0",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-05-31","10.96"," 1647"," 1649","0.00",,,"62","74","49",,"  260","  260","0.0","25.9","29.1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-06-01","11.41"," 1407"," 1725","0.00",,,"64","77","51",,"  280","  280","0.0","21.9","23.0",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-06-02","15.66"," 1406"," 1341","0.00",,,"58","65","51",,"  260","  270","0.0","25.1","30.0",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-06-03","17.00"," 1733"," 1726","0.00",,,"57","62","51",,"  260","  270","0.0","25.9","30.0",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-06-04","14.54"," 1419"," 1506","0.00",,,"57","63","50",,"  260","  260","0.0","25.1","29.1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-06-05","12.08"," 1935"," 1935","0.00",,,"62","68","56",,"  260","  260","0.0","21.9","29.1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-06-06","16.78"," 1900"," 1205","0.00",,,"60","66","53",,"  250","  260","0.0","29.1","34.9",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-06-07","11.41"," 2252"," 2252","0.12",,,"62","69","54",,"  260","  260","0.0","23.0","25.9","    1",,,,,,,,,"    1",,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-06-08","21.03"," 2013"," 1640","0.02",,,"58","62","53",,"  260","  260","0.0","30.0","36.9","    1",,,,,,,,,"    1",,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-06-09","16.55"," 1409"," 0059","0.00",,,"59","65","53",,"  250","  260","0.0","25.9","32.0",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-06-10","18.34"," 1622"," 1633","0.00",,,"59","65","52",,"  250","  260","0.0","33.1","38.0",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-06-11","18.12"," 1849"," 1848","0.00",,,"59","67","51","    0","  270","  270","0.0","32.0","38.0",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-06-12","18.12"," 1810"," 2010","0.00",,,"63","71","55","    0","  260","  260","0.0","33.1","36.9",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-06-13","6.93"," 1759"," 1738","0.00",,,"74","92","56","    0","  260","  270","0.0","21.0","23.0",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-06-14","7.61"," 1844"," 1843","0.00",,,"86","105","67","    0","  260","  260","0.0","21.9","23.9",,,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-06-15","9.40"," 2139"," 2112","0.00",,,"68","79","57","    0","  260","  270","0.0","17.0","19.9",,,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-06-16","9.17"," 1611"," 1829","0.00",,,"66","75","57",,"  290","  280","0.0","21.9","23.9","    1",,,,,,"    1",,,"    1",,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-06-17","9.17"," 1725"," 1809","0.00",,,"67","76","58",,"  230","  240","0.0","17.9","21.0",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-06-18","12.97"," 1316"," 1316","0.00",,,"65","73","57",,"  210","  220","0.0","28.0","30.0",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-06-19","10.51"," 1709"," 1709","0.00",,,"64","72","55",,"  280","  280","0.0","23.0","25.1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-06-20","11.63"," 1646"," 1646","0.00",,,"64","72","56",,"  280","  280","0.0","25.9","29.1","    1",,,,,,"    1",,,"    1",,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-06-21","13.20"," 1640"," 1640","0.00",,,"64","73","55",,"  280","  280","0.0","25.9","31.1","    1",,,,,,"    1",,,"    1",,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-06-22","14.09"," 1613"," 1612","0.00",,,"61","67","54",,"  250","  250","0.0","28.0","32.0",,,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-06-23","8.72"," 1437"," 1435","0.00",,,"61","69","53",,"  220","  220","0.0","17.9","21.9","    1",,,,,,"    1",,,"    1",,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-06-24","10.07"," 1329"," 1727","0.00",,,"64","73","55",,"  260","  250","0.0","19.9","23.0",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-06-25","14.54"," 1405"," 1405","0.00",,,"63","69","56",,"  270","  270","0.0","29.1","32.0",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-06-26","13.42"," 1400"," 1359","0.00",,,"62","69","55",,"  280","  280","0.0","28.0","30.0","    1",,,,,,"    1",,,"    1",,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-06-27","14.54"," 1613"," 1622","0.00",,,"62","69","54",,"  280","  280","0.0","25.9","29.1","    1",,,,,,,,,"    1",,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-06-28","12.97"," 1513"," 1323","0.00",,,"61","67","54",,"  280","  280","0.0","25.1","29.1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-06-29","12.75"," 1513"," 1505","0.00",,,"63","70","55",,"  270","  280","0.0","25.1","29.1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-06-30","14.99"," 1516"," 1423","0.00",,,"59","64","54",,"  240","  250","0.0","25.9","32.0",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-07-01","17.45"," 1715"," 1705","0.00",,,"60","64","55",,"  240","  240","0.0","34.9","40.0",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-07-02","13.20"," 1611"," 1442","0.00",,,"57","60","53",,"  230","  210","0.0","21.0","25.1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-07-03","14.54"," 1737"," 1731","0.00",,,"57","61","53",,"  240","  240","0.0","28.0","33.1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-07-04","13.42"," 1533"," 1723","0.00",,,"60","69","51",,"  250","  260","0.0","25.9","33.1","    1",,,,,,,,,"    1",,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-07-05","13.87"," 1739"," 1734","0.00",,,"58","63","53",,"  250","  260","0.0","23.0","28.0","    1",,,,,,,,,"    1",,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-07-06","14.32"," 1459"," 1446","0.00",,,"61","66","55",,"  250","  250","0.0","23.9","30.0",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-07-07","12.30"," 1738"," 1718","0.00",,,"62","67","56",,"  260","  260","0.0","19.9","23.9",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-07-08","11.41"," 1731"," 1731","0.00",,,"63","69","56",,"  270","  270","0.0","25.9","29.1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-07-09","10.29"," 1745"," 1745","0.00",,,"63","71","54",,"  280","  290","0.0","21.9","23.9","    1",,,,,,,,,,,,,,"    1",,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-07-10","8.05"," 1452"," 1452","0.00",,,"64","73","54",,"  300","  300","0.0","17.9","23.0","    1",,,,,,,,,"    1",,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-07-11","6.93"," 1541"," 1540","0.00",,,"64","72","56",,"  310","  310","0.0","17.9","21.9",,,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-07-12","8.50"," 1544"," 1534","0.00",,,"65","72","58",,"  230","  230","0.0","17.0","21.0",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-07-13","12.30"," 1716"," 1713","0.00",,,"63","69","56","    0","  270","  270","0.0","23.0","25.9",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-07-14","11.41"," 1413"," 1533","0.00",,,"61","67","54","    0","  280","  260","0.0","28.0","30.0","    1",,,,,,"    1",,,"    1",,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-07-15","12.53"," 1324"," 1323","0.00",,,"60","66","54","    0","  270","  270","0.0","23.9","28.0","    1",,,,,,,,,"    1",,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-07-16","10.74"," 1827"," 1728","0.00",,,"59","62","56",,"  250","  250","0.0","16.1","21.0",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-07-17","11.41"," 1650"," 1934","0.00",,,"62","65","58",,"  270","  250","0.0","19.9","23.0","    1",,,,,,,,,"    1",,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-07-18","15.66"," 1838"," 1830","0.00",,,"63","69","56",,"  250","  250","0.0","29.1","33.1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-07-19","17.00"," 1621"," 1750","0.00",,,"62","68","55",,"  260","  260","0.0","31.1","34.9",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-07-20","13.20"," 1346"," 1342","0.00",,,"60","66","54",,"  260","  260","0.0","25.1","31.1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-07-21","16.11"," 1626"," 1633","0.00",,,"60","65","54",,"  250","  250","0.0","30.0","38.9",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-07-22","14.76"," 1704"," 1704","0.00",,,"62","68","55",,"  270","  270","0.0","23.9","30.0",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-07-23","14.76"," 1628"," 1629","0.00",,,"62","71","53",,"  280","  280","0.0","25.1","28.0",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-07-24","14.09"," 1510"," 1512","0.00",,,"62","70","53",,"  280","  280","0.0","29.1","31.1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-07-25","16.33"," 1908"," 2003","0.00",,,"61","69","53",,"  260","  250","0.0","33.1","38.9",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-07-26","19.91"," 1452"," 1716","0.00",,,"61","68","54",,"  250","  250","0.0","32.0","38.9",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-07-27","14.99"," 1611"," 1624","0.00",,,"63","70","55",,"  250","  260","0.0","29.1","32.0",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-07-28","14.99"," 1534"," 1530","0.00",,,"62","69","54",,"  270","  260","0.0","29.1","33.1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-07-29","11.41"," 1923"," 1923","0.00",,,"64","74","54",,"  280","  290","0.0","23.9","25.9",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-07-30","13.20"," 1641"," 1642","0.00",,,"63","71","54","    0","  280","  280","0.0","25.9","29.1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-07-31","12.97"," 1644"," 1649","0.00",,,"67","79","54",,"  280","  280","0.0","25.1","28.0","    1",,,,,,,,,"    1",,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-08-01","9.62"," 1522"," 1621","0.00",,,"73","88","58",,"  280","  280","0.0","21.0","23.0",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-08-02","9.84"," 1652"," 1419","0.00",,,"70","81","58",,"  290","  280","0.0","19.9","23.0","    1",,,,,,"    1",,,"    1",,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-08-03","5.82"," 1552"," 2122","0.00",,,"67","77","57",,"  230","  190","0.0","16.1","19.9",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-08-04","12.30"," 1700"," 1710","0.00",,,"63","71","55",,"  270","  270","0.0","23.9","25.9",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-08-05","13.65"," 1325"," 1139","0.00",,,"60","66","53",,"  280","  280","0.0","23.9","29.1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-08-06","14.32"," 1603"," 1810","0.00",,,"60","65","55","    0","  240","  250","0.0","25.9","30.0","    1",,,,,,,,,"    1",,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-08-07","13.20"," 1532"," 1532","0.00",,,"61","65","56","    0","  270","  270","0.0","19.9","23.9","    1",,,,,,,,,"    1",,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-08-08","11.86"," 1552"," 1529","0.00",,,"62","67","57","    0","  260","  270","0.0","21.9","25.1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-08-09","12.08",,,"0.00",,,,"69","58",,"  250","  250","0.0","21.0","21.0",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-08-10","11.63"," 2012"," 1700","0.00",,,"66","74","57",,"  250","  260","0.0","25.1","29.1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-08-11","11.63"," 1745"," 1815","0.00",,,"67","79","54",,"  260","  260","0.0","28.0","31.1",,,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-08-12","13.42"," 1333"," 1346","0.00",,,"63","70","55",,"  280","  280","0.0","28.0","31.1","    1",,,,,,"    1",,,"    1",,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-08-13","14.32"," 1605"," 2012","0.00",,,"63","72","53",,"  270","  270","0.0","28.0","30.0","    1",,,,,,"    1",,,"    1",,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-08-14","15.88"," 1713"," 1712","0.00",,,"65","75","55",,"  250","  250","0.0","36.0","38.9",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-08-15","13.42"," 1559"," 1552","0.00",,,"64","74","54",,"  270","  280","0.0","25.1","28.0",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-08-16","13.65"," 1453"," 1451","0.00",,,"66","78","53",,"  270","  280","0.0","30.0","33.1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-08-17","15.21"," 1448"," 1446","0.00",,,"62","70","53",,"  260","  260","0.0","31.1","36.0",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-08-18","17.67"," 1440"," 1440","0.00",,,"61","68","54",,"  270","  270","0.0","31.1","36.0",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-08-19","14.99"," 1313"," 1312","0.00",,,"62","69","54",,"  250","  250","0.0","34.9","40.0","    1",,,,,,,,,"    1",,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-08-20","11.41"," 1744"," 1526","0.00",,,"63","73","53",,"  260","  270","0.0","23.0","28.0",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-08-21","10.07"," 1647"," 1638","0.00",,,"62","70","53",,"  280","  280","0.0","23.0","25.1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-08-22","8.50"," 1504"," 1454","0.00",,,"65","74","55",,"  290","  280","0.0","17.9","23.0",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-08-23","12.97"," 1407"," 1332","0.00",,,"63","69","57",,"  270","  250","0.0","21.9","28.0",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-08-24","12.97"," 1617"," 1616","0.00",,,"65","75","55",,"  270","  270","0.0","25.9","30.0",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-08-25","14.54"," 1407"," 1659","0.00",,,"63","73","53",,"  270","  250","0.0","28.0","32.0",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-08-26","11.86"," 1511"," 1448","0.00",,,"62","70","54",,"  280","  280","0.0","25.1","29.1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-08-27","10.29"," 1640"," 1541","0.00",,,"63","71","54",,"  280","  280","0.0","23.9","28.0",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-08-28","9.40"," 1606"," 1555","0.00",,,"65","75","55",,"  280","  270","0.0","19.9","23.9",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-08-29","5.82"," 1539"," 1541","0.01",,,"60","63","56",,"  260","  260","0.0","15.0","17.9",,,,,,,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2000-08-30","7.16"," 1637"," 1644","0.00",,,"66","71","60",,"  220","  210","0.0","17.9","23.9",,,,,,,,,,,,,,,,,
