"STATION","NAME","DATE","DAPR","MDPR","MDSF","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WT01","WT03","WT04","WT05","WT06","WT11"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-01-07",,,,"0.00","0.0","3.0","30","0","6",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-01-08",,,,"0.00","0.0","2.0","31","6","18",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-01-09",,,,"0.00","0.0","1.0","58","18","47",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-01-10",,,,"0.00","0.0","0.0","65","28","28",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-01-11",,,,"0.00","0.0","0.0","55","28","36",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-01-12",,,,"0.00","0.0","0.0","59","22","23",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-01-13",,,,"0.00","0.1","0.0","44","17","18",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-01-14",,,,"0.00","0.0","0.0","42","18","21",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-01-15",,,,"0.00","0.0","0.0","43","21","24",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-01-16",,,,"0.19","2.5","2.0","38","24","27",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-01-17",,,,"0.10","1.3","3.0","36","14","15",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-01-18",,,,"0.00","0.0","1.0","52","14","15",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-01-19",,,,"0.00","0.0","0.0","58","15","18",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-01-20",,,,"0.00","0.0","0.0","58","18","36",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-01-21",,,,"0.00","0.0","0.0","50","23","23",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-01-22",,,,"0.00","0.0","0.0","42","23","31",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-01-23",,,,"0.00","0.0","0.0","47","23","23",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-01-24",,,,"0.00","0.0","0.0","57","23","25",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-01-25",,,,"0.00","0.0","0.0","36","12","12",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-01-26",,,,"0.00","0.0","0.0","35","8","8",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-01-27",,,,"0.00","0.0","0.0","34","8","9",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-01-28",,,,"0.00","0.0","0.0","43","9","21",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-01-29",,,,"0.00","0.0","0.0","50","21","24",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-01-30",,,,"0.00","0.0","0.0","63","24","31",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-01-31",,,,"0.00","0.0","0.0","65","31","35",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-02-01",,,,"0.00","0.0","0.0","65","23","24",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-02-02",,,,"0.00","0.0","0.0","32","19","20",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-02-03",,,,"0.00","0.0","0.0","25","13","15",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-02-04",,,,"0.00","0.0","0.0","45","15","45",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-02-05",,,,"0.00","0.0","0.0","62","28","29",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-02-06",,,,"0.00","0.0","0.0","60","29","31",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-02-07",,,,"0.00","0.0","0.0","65","31","35",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-02-08",,,,"0.00","0.0","0.0","66","35","40",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-02-09",,,,"0.00","0.0","0.0","61","36","36",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-02-10",,,,"0.00","0.0","0.0","72","36","60",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-02-13",,,,"0.00","0.0","0.0",,,,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-02-14",,,,"0.00","0.0","0.0","48","22","22",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-02-15",,,,"0.00","0.0","0.0","50","22","24",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-02-16",,,,"0.00","0.0","0.0","70","24","38",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-02-17",,,,"0.00","0.0","0.0","78","30","30",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-02-18",,,,"0.00","0.0","0.0","70","30","36",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-02-19",,,,"0.00","0.0","0.0","66","36","39",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-02-20",,,,"0.00","0.0","0.0","63","39","42",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-02-21",,,,"0.00","0.0","0.0","64","40","48",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-02-22",,,,"0.00","0.0","0.0","75","36","37",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-02-23",,,,"0.00","0.0","0.0","60","20","21",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-02-24",,,,"0.07","0.2","0.0","34","13","15",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-02-25",,,,"0.00","0.0","0.0","26","11","16",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-02-26",,,,"0.00","0.0","0.0","40","16","17",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-02-27",,,,"0.00","0.0","0.0","46","14","14",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-02-28",,,,"0.00","0.0","0.0","60","14","24",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-03-01",,,,"0.00","0.0","0.0","41","16","23",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-03-02",,,,"0.00","0.0","0.0","51","19","19",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-03-03",,,,"0.00","0.0","0.0","55","19","28",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-03-04",,,,"0.00","0.0","0.0","65","28","28",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-03-05",,,,"0.00","0.0","0.0","74","28","40",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-03-06",,,,"0.00","0.0","0.0","69","39","39",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-03-07",,,,"0.00","0.0","0.0","46","17","21",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-03-08",,,,"0.00","0.0","0.0","57","21","31",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-03-09",,,,"0.00","0.0","0.0","69","31","35",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-03-10",,,,"0.00","0.0","0.0","73","25","25",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-03-11",,,,"0.00","0.0","0.0","67","25","43",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-03-12",,,,"0.01","0.0","0.0","55","33","33",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-03-13",,,,"0.00","0.0","0.0","62","27","27",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-03-14",,,,"0.00","0.0","0.0","61","27","40",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-03-15",,,,"0.00","0.0","0.0","73","36","38",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-03-16",,,,"0.00","0.0","0.0","80","37","39",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-03-17",,,,"0.00","0.0","0.0","78","39","48",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-03-18",,,,"0.00","0.0","0.0","73","38","38",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-03-19",,,,"0.00","0.0","0.0","85","38","49",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-03-20",,,,"0.00","0.0","0.0","80","48","51",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-03-21",,,,"0.00","0.0","0.0","80","38","38",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-03-22",,,,"0.00","0.0","0.0","64","35","35",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-03-23",,,,"0.00","0.0","0.0","72","35","42",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-03-24",,,,"0.49","0.0","0.0","78","30","33",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-03-25",,,,"0.02","0.0","0.0","54","31","31",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-03-26",,,,"0.00","0.0","0.0","68","31","45",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-03-27",,,,"0.00","0.0","0.0","54","32","32",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-03-28",,,,"0.02","0.0","0.0","67","32","40",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-03-29",,,,"0.10","0.0","0.0","48","31","33",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-03-30",,,,"0.01","0.0","0.0","59","32","32",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-03-31",,,,"0.00","0.0","0.0","71","32","40",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-04-01",,,,"0.28","0.0","0.0","50","35","35",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-04-02",,,,"0.01","0.0","0.0","43","30","30",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-04-03",,,,"0.11","0.0","0.0","65","30","40",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-04-04",,,,"0.42","1.6","2.0","61","26","26",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-04-05",,,,"0.27","0.5","0.0","42","23","23",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-04-06",,,,"0.00","0.0","0.0","58","23","30",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-04-07",,,,"0.00","0.0","0.0","69","30","40",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-04-08",,,,"0.00","0.0","0.0","77","40","48",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-04-09",,,,"0.00","0.0","0.0","79","43","44",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-04-10",,,,"0.00","0.0","0.0","63","32","32",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-04-11",,,,"0.00","0.0","0.0","62","30","31",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-04-12",,,,"0.00","0.0","0.0","72","29","35",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-04-13",,,,"0.00","0.0","0.0","78","35","40",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-04-14",,,,"0.00","0.0","0.0","82","40","48",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-04-15",,,,"0.00","0.0","0.0","74","44","44",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-04-16",,,,"0.00","0.0","0.0","70","41","43",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-04-17",,,,"0.00","0.0","0.0","77","39","39",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-04-18",,,,"0.00","0.0","0.0","81","39","45",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-04-19",,,,"0.00","0.0","0.0","82","42","43",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-04-20",,,,"0.00","0.0","0.0","74","38","38",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-04-21",,,,"0.16","0.0","0.0","67","34","35",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-04-22",,,,"0.06","0.0","0.0","52","35","38",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-04-23",,,,"0.00","0.0","0.0","59","38","41",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-04-24",,,,"0.00","0.0","0.0","80","41","49",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-04-25",,,,"0.00","0.0","0.0","69","37","39",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-04-26",,,,"0.07","0.0","0.0","65","27","27",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-04-27",,,,"0.00","0.0","0.0","64","27","37",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-04-28",,,,"0.00","0.0","0.0","58","31","31",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-04-29",,,,"0.44","3.5","3.0","55","30","30",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-04-30",,,,"0.23","1.8","5.0","33","21","22",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-05-01",,,,"0.00","0.0","0.0","62","22","35",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-05-02",,,,"0.00","0.0","0.0","69","35","39",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-05-03",,,,"0.19","0.0","0.0","67","34","34",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-05-04",,,,"0.15","0.0","0.0","56","32","33",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-05-05",,,,"0.01","0.0","0.0","74","33","44",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-05-06",,,,"0.00","0.0","0.0","81","44","54",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-05-07",,,,"0.00","0.0","0.0","89","54","64",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-05-08",,,,"0.21","0.0","0.0","81","44","44",,"    1",,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-05-09",,,,"1.23","0.0","0.0","71","41","45",,"    1",,"    1",,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-05-10",,,,"0.01","0.0","0.0","67","45","47",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-05-11",,,,"0.29","0.0","0.0","56","41","41",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-05-12",,,,"0.00","0.0","0.0","67","41","43",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-05-13",,,,"0.00","0.0","0.0","85","43","50",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-05-14",,,,"0.00","0.0","0.0","89","50","52",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-05-15",,,,"0.00","0.0","0.0","77","48","48",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-05-16",,,,"0.00","0.0","0.0","79","46","47",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-05-17",,,,"0.01","0.0","0.0","75","39","39",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-05-18",,,,"0.88","0.0","0.0","75","33","33",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-05-19",,,,"0.72","0.0","0.0","33","30","33",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-05-20",,,,"0.01","0.0","0.0","42","32","36",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-05-21",,,,"0.00","0.0","0.0","64","36","46",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-05-22",,,,"0.17","0.0","0.0","71","40","40",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-05-23",,,,"0.21","0.0","0.0","71","35","40",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-05-24",,,,"0.00","0.0","0.0","64","37","40",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-05-25",,,,"0.00","0.0","0.0","78","38","53",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-05-26",,,,"0.24","0.0","0.0","81","42","50",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-05-27",,,,"0.03","0.0","0.0","73","46","47",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-05-28",,,,"0.31","0.0","0.0","59","39","39",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-05-29",,,,"0.00","0.0","0.0","74","39","48",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-05-30",,,,"0.00","0.0","0.0","72","43","43",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-05-31",,,,"0.04","0.0","0.0","80","43","47",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-06-01",,,,"0.00","0.0","0.0","82","47","49",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-06-02",,,,"0.03","0.0","0.0","84","48","53",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-06-03",,,,"0.13","0.0","0.0","78","50","50",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-06-04",,,,"0.00","0.0","0.0","77","46","52",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-06-05",,,,"0.00","0.0","0.0","87","52","59",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-06-06",,,,"0.00","0.0","0.0","86","53","57",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-06-07",,,,"0.05","0.0","0.0","81","49","53",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-06-08",,,,"0.02","0.0","0.0","88","53","54",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-06-09",,,,"0.00","0.0","0.0","90","51","55",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-06-10",,,,"0.00","0.0","0.0","94","55","59",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-06-11",,,,"0.00","0.0","0.0","100","59","59",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-06-12",,,,"0.00","0.0","0.0","81","55","55",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-06-13",,,,"0.00","0.0","0.0","98","52","52",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-06-14",,,,"0.00","0.0","0.0","85","48","49",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-06-15",,,,"0.00","0.0","0.0","91","49","55",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-06-16",,,,"0.00","0.0","0.0","93","55","57",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-06-17",,,,"0.00","0.0","0.0","97","57","63",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-06-18",,,,"0.00","0.0","0.0","85","60","64",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-06-19",,,,"0.00","0.0","0.0","87","55","56",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-06-20",,,,"0.00","0.0","0.0","90","55","58",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-06-21",,,,"0.00","0.0","0.0","102","58","67",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-06-22",,,,"0.00","0.0","0.0","101","64","68",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-06-23",,,,"0.01","0.0","0.0","96","53","53",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-06-24",,,,"0.11","0.0","0.0","68","42","48",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-06-25",,,,"0.00","0.0","0.0","80","48","55",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-06-26",,,,"0.00","0.0","0.0","74","53","53",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-06-27",,,,"0.00","0.0","0.0","93","53","57",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-06-28",,,,"0.00","0.0","0.0","97","54","60",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-06-29",,,,"0.00","0.0","0.0","91","54","54",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-06-30",,,,"0.42","0.0","0.0","88","48","50",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-07-01",,,,"0.00","0.0","0.0","76","49","52",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-07-02",,,,"0.00","0.0","0.0","88","52","57",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-07-03",,,,"0.00","0.0","0.0","85","57","57",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-07-04",,,,"0.00","0.0","0.0","91","57","61",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-07-05",,,,"0.00","0.0","0.0","96","56","57",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-07-06",,,,"0.00","0.0","0.0","101","57","62",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-07-07",,,,"0.00","0.0","0.0","101","62","62",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-07-08",,,,,"0.0","0.0",,,,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-07-09",,,,,"0.0","0.0",,,,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-07-10",,,,,"0.0","0.0",,,,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-07-11",,,,"0.00","0.0","0.0","94","65","65",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-07-12",,,,"0.00","0.0","0.0","100","65","68",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-07-13",,,,"0.01","0.0","0.0","79","57","59",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-07-14",,,,"0.00","0.0","0.0","87","57","58",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-07-15",,,,"0.00","0.0","0.0","94","58","62",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-07-16",,,,"0.10","0.0","0.0","83","56","56",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-07-17",,,,"0.01","0.0","0.0","88","56","58",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-07-18",,,,"0.00","0.0","0.0","99","58","62",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-07-19",,,,"0.00","0.0","0.0","98","62","65",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-07-20",,,,"0.00","0.0","0.0","102","63","63",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-07-21",,,,"0.00","0.0","0.0","91","63","67",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-07-22",,,,"0.04","0.0","0.0","93","62","62",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-07-23",,,,"0.00","0.0","0.0","89","62","63",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-07-24",,,,"0.00","0.0","0.0","97","63","64",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-07-25",,,,"0.00","0.0","0.0","101","64","67",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-07-26",,,,"0.04","0.0","0.0","98","59","62",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-07-27",,,,"0.45","0.0","0.0","83","55","56",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-07-28",,,,"0.00","0.0","0.0","92","56","62",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-07-29",,,,"0.02","0.0","0.0","96","62","63",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-07-30",,,,"0.03","0.0","0.0","77","63","64",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-07-31",,,,"0.29","0.0","0.0","81","53","54",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-08-01",,,,"0.00","0.0","0.0","91","53","55",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-08-02",,,,"0.00","0.0","0.0","91","55","58",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-08-03",,,,"0.21","0.0","0.0","93","57","57",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-08-04",,,,"0.01","0.0","0.0","72","53","56",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-08-05",,,,"0.05","0.0","0.0","93","56","60",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-08-06",,,,"0.03","0.0","0.0","87","56","58",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-08-07",,,,"0.24","0.0","0.0","77","51","53",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-08-08",,,,"0.43","0.0","0.0","65","50","51",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-08-09",,,,"0.03","0.0","0.0","75","49","49",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-08-10",,,,"0.00","0.0","0.0","81","49","53",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-08-11",,,,"0.15","0.0","0.0","81","51","52",,,,,,
