"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-04-28","14.32"," 1329"," 1329","0.03",,,,"31","37","25",,"   20","   10",,"25.1","29.1","    1","    1",,,,"    1",,,,,,"    1","    1","    1","    1",,"    1",,,"    1"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-04-29","7.61"," 0105"," 0006","0.03",,,,"29","34","24",,"   70","   70",,"15.0","17.0","    1",,,,,"    1",,,,,,"    1",,"    1","    1",,"    1",,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-04-30","8.50"," 1240"," 1227","0.05",,,,"38","46","29",,"   20","   10",,"23.9","28.0","    1",,,,,,,,,,,"    1",,,"    1",,"    1",,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-05-01","9.17"," 0709"," 1557","0.03",,,,"35","40","30",,"  110","   10",,"17.0","17.0","    1",,,,,,,,,,,"    1",,,,,"    1",,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-05-02","8.50"," 2355"," 1237","0.00",,,,"42","51","32",,"   90","  120",,"14.1","16.1",,,,,,,,,,,,,,,,,"    1",,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-05-03","7.83"," 2301"," 2225","0.00",,,,"45","61","29",,"  220","  210",,"17.9","23.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-05-04","9.62"," 1140"," 1110","0.00",,,,"53","69","37",,"  310","  330",,"21.0","25.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-05-05","9.40"," 1639"," 1638","0.00",,,,"59","74","43",,"  170","  180",,"21.0","30.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-05-06","9.40"," 1919"," 1921","0.03",,,,"61","77","44",,"  210","  220",,"29.1","36.0",,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-05-07","9.84"," 1210"," 1210","0.00",,,,"53","62","43",,"  290","  280",,"25.1","31.1",,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-05-08","11.41"," 1556"," 1555","0.00",,,,"56","68","43",,"  300","  320",,"23.9","31.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-05-09","9.40"," 1705"," 1631","0.00",,,,"55","75","35",,"  120","  120",,"23.0","25.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-05-10","14.32"," 1525"," 1808","0.00",,,,"61","80","42",,"   70","   60",,"33.1","40.9","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-05-11","13.65"," 1741"," 1820","0.17",,,,"45","55","34",,"  350","   20",,"30.0","34.9","    1","    1",,,,,,,,,,"    1","    1",,"    1",,"    1",,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-05-12","9.17"," 1308"," 1307","0.00",,,,"44","61","27",,"  140","  130",,"31.1","40.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-05-13","8.28"," 1618"," 1617","0.00",,,,"51","64","38",,"   10","   10",,"17.9","23.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-05-14","8.95"," 1302"," 1301","0.00",,,,"53","68","38",,"  110","  110",,"19.9","21.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-05-15","9.17"," 1726"," 2039","0.00",,,,"58","75","41",,"  160","  200",,"21.0","23.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-05-16","10.29"," 1821"," 1821","0.00",,,,"65","80","50",,"  150","  150",,"21.9","25.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-05-17","17.00"," 1521"," 1523","0.00",,,,"60","75","44","    0","  300","  300",,"33.1","38.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-05-18","10.29"," 1052"," 1039","0.00",,,,"60","79","40",,"  290","  290",,"19.9","25.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-05-19","8.50"," 1237"," 1236","0.00",,,,"68","84","52",,"  100","  100",,"16.1","17.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-05-20","12.30"," 1730"," 1730","0.00",,,,"73","91","54",,"  140","  140",,"23.9","28.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-05-21","9.84"," 1713"," 1711","0.00",,,,"73","88","57",,"  110","  100",,"17.9","23.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-05-22","11.41"," 1640"," 1539","0.00",,,,"70","89","50",,"  160","  160",,"25.9","34.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-05-23","9.84"," 1547"," 1551","0.15",,,,"71","89","53",,"   30","   40",,"40.9","48.1","    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-05-24","11.41"," 1544"," 1544","0.00",,,,"69","87","51",,"   50","   40",,"30.0","33.1",,,"    1",,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-05-25","11.63"," 0403"," 0406","0.00",,,,"56","66","45",,"   10","   30",,"25.9","32.0","    1",,,,,,,,,,,"    1",,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-05-26","8.95"," 0727"," 0734","0.00",,,,"57","67","46",,"   40","   50",,"17.0","21.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-05-27","8.05"," 1525"," 1202","0.00",,,,"56","71","41",,"  100","   60",,"15.0","21.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-05-28","8.95"," 2054"," 2051","0.00",,,,"62","80","43",,"  130","  120",,"16.1","19.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-05-29","10.29"," 2058"," 2058","0.11",,,,"51","55","46",,"   90","   90",,"21.9","25.1","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-05-30","10.07"," 1341"," 1319","0.22",,,,"56","66","45",,"   90","  110",,"23.0","31.1","    1",,"    1",,,,,,,,,"    1","    1",,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-05-31","8.95"," 2358"," 2350","0.00",,,,"57","71","42",,"  200","  220",,"17.9","23.9","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-06-01","14.76"," 2050"," 2047","0.00",,,,"69","85","53",,"   10","  360",,"28.0","33.1",,,"    1",,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-06-02","9.40"," 1557"," 1557","1.21",,,,"62","74","49",,"   20","   20",,"29.1","34.9",,,"    1","    1","    1",,,,,,,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-06-03","12.08"," 1640"," 1639","0.41",,,,"58","71","44",,"  310","  310",,"38.9","45.0","    1",,"    1",,,,,,,"    1",,"    1",,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-06-04","12.30"," 0941"," 0941","0.36",,,,"51","59","42",,"  310","  310",,"30.0","36.9","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-06-05","10.07"," 1756"," 1632","0.00",,,,"61","76","46",,"  110","  120",,"17.0","21.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-06-06","11.18"," 1518"," 1442","0.00",,,,"67","85","49",,"  210","  200",,"28.0","33.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-06-07","8.50"," 1617"," 1411","0.00",,,,"64","80","47",,"   40","  120",,"19.9","23.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-06-08","17.22"," 1448"," 1447","0.00",,,,"61","79","43",,"  170","  170",,"29.1","36.0",,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-06-09","9.40"," 1735"," 1734","0.08",,,,"59","70","48",,"   30","   20",,"17.0","21.0","    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-06-10","8.95"," 1319"," 1339","0.72",,,,"53","60","45",,"  330","  250",,"21.9","23.9","    1",,"    1","    1","    1",,,,,,,"    1",,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-06-11","9.17"," 2217"," 2214","0.16",,,,"57","71","43",,"  220","  210",,"23.0","28.0","    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-06-12","9.40"," 1056"," 2228","0.66",,,,"54","59","49","    0","  290","  260",,"23.9","29.1","    1",,"    1","    1","    1",,,,,,,"    1",,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-06-13","10.51"," 1009"," 0931","0.00",,,,"58","70","46",,"  290","  300",,"19.9","25.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-06-14","9.40"," 1324"," 1356","0.00",,,,"58","77","39",,"  130","  140",,"17.0","28.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-06-15","8.28"," 1502"," 1506","0.00",,,,"69","84","53",,"  180","  170",,"29.1","32.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-06-16","8.95",,,"0.00",,,,"70","85","54",,"   40","  180",,"16.1","17.0",,,"    1",,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-06-17","17.67"," 1550"," 1551","0.00",,,,"68","86","50",,"  150","  160",,"33.1","38.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-06-18","8.72"," 0036"," 0032","0.00",,,,"73","91","55",,"  170","  170",,"21.0","25.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-06-19","10.74"," 1251"," 1251","0.00",,,,"75","90","59",,"   30","   20",,"23.9","29.1",,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-06-20","11.18"," 2113"," 2112","0.00",,,,"75","92","58",,"  230","  240",,"40.9","59.1",,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-06-21","14.09"," 2216"," 2214","0.00",,,,"78","90","66",,"  210","  200",,"30.0","36.9",,,"    1",,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-06-22","8.72"," 1739"," 1738","0.06",,,,"74","93","55",,"  210","  210",,"32.0","36.9",,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-06-23","12.75"," 2041"," 2050","0.00",,,,"75","89","61",,"  160","  170",,"36.9","40.0",,,,,,,,,,,,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-06-24","8.50"," 1742"," 1743","0.00",,,,"71","84","57",,"   20","   20",,"30.0","36.0",,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-06-25","10.51"," 1617"," 1612","0.00",,,,"71","88","53",,"  160","  160",,"23.0","28.0",,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-06-26","10.07"," 1704"," 1658","0.33",,,,"72","89","55",,"  200","  210",,"38.9","48.1",,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-06-27","8.50"," 1702"," 1702","0.00",,,,"71","91","51",,"   50","   40",,"19.9","21.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-06-28","8.72"," 1341"," 1340","0.00",,,,"72","92","51",,"  210","  220",,"44.1","55.0",,,"    1",,,,,,,,"    1",,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-06-29","9.84"," 1852"," 1852","0.00",,,,"71","87","55",,"   30","   20",,"25.1","34.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-06-30","10.29"," 1944"," 1946","0.00",,,,"68","87","49",,"   80","  100",,"23.9","28.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-07-01","9.17"," 1920"," 1913","0.00",,,,"72","91","52",,"  270","  260",,"23.0","30.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-07-02","10.51"," 1819"," 1819","0.00",,,,"79","96","62",,"   10","   10",,"25.1","30.0",,,"    1",,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-07-03","10.96"," 1533"," 1532","0.00",,,,"73","90","55",,"  260","  260",,"40.9","53.0",,,,,,,,,,,,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-07-04","9.40"," 1759"," 1758","0.00",,,,"69","87","50",,"   20","   20",,"32.0","38.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-07-05","10.29"," 1910"," 1545","0.00",,,,"72","90","53",,"  150","  170",,"25.1","32.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-07-06","8.28"," 2342"," 2342","0.00",,,,"74","94","54",,"  190","  200",,"23.0","28.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-07-07","12.97"," 0020"," 2313","0.00",,,,"82","97","66",,"  200","  190",,"23.9","30.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-07-08","11.41"," 1627"," 1616","0.00",,,,"84","97","70",,"  190","  150",,"25.9","38.9",,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-07-09","10.74"," 1535"," 1534","0.00",,,,"79","97","60",,"   80","   70",,"40.9","53.9",,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-07-10","10.29"," 1749"," 1748","0.00",,,,"78","98","58",,"  330","  320",,"23.9","29.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-07-11","6.71"," 1903"," 1918","0.00",,,,"78","96","60",,"   50","   40",,"21.0","23.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-07-12","10.74"," 1759"," 1825","0.00",,,,"80","95","64",,"  100","   90",,"23.0","25.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-07-13","8.95"," 2358"," 2353","0.00",,,,"80","95","64",,"  180","  180",,"17.9","23.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-07-14","11.63"," 1744"," 1820","0.00",,,,"82","98","65",,"  310","  320",,"25.9","32.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-07-15","11.18"," 1531"," 1530","0.00",,,,"80","95","64",,"  190","  190",,"32.0","36.0",,,"    1",,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-07-16","9.84"," 1940"," 1940","0.00",,,,"82","102","61",,"  210","  210",,"21.0","25.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-07-17","12.30"," 0835"," 1523","0.00",,,,"74","86","61",,"   50","   30",,"23.9","28.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-07-18","12.75"," 1706"," 1343","0.00",,,,"72","89","55",,"  160","  140",,"21.9","32.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-07-19","11.18"," 1514"," 1527","0.00",,,,"83","101","65",,"   10","   20",,"17.0","25.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-07-20","9.84"," 1718"," 1718","0.00",,,,"87","105","68",,"   30","   30",,"25.9","31.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-07-21","12.30"," 1552"," 1552","0.00",,,,"86","104","67",,"   30","   30",,"23.9","30.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-07-22","10.96"," 1659"," 1542","0.00",,,,"85","102","68","    0","  150","  130",,"23.9","32.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-07-23","10.74"," 1936"," 1934","0.09",,,,"83","102","63",,"  300","  300",,"33.1","40.9",,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-07-24","9.40"," 1714"," 1713","0.04",,,,"78","92","64",,"  230","  240",,"32.0","36.9",,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-07-25","10.96"," 1551"," 1553","0.06",,,,"74","88","59",,"  330","  330",,"34.9","38.9","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-07-26","9.17"," 1042"," 1041","0.08",,,,"62","68","56",,"   50","   50",,"21.9","23.9","    1","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-07-27","8.28"," 2358"," 2359","0.00",,,,"70","86","54",,"  200","  200",,"21.9","25.1","    1","    1",,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-07-28","9.40"," 2358"," 0001","0.00",,,,"74","95","52",,"  200","  200",,"21.9","25.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-07-29","11.18"," 2317"," 2316","0.00",,,,"83","99","67","    0","  200","  200",,"25.1","38.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-07-30","11.63"," 1531"," 1531","0.00",,,,"85","101","68",,"  120","  110",,"31.1","38.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-07-31","8.28"," 1716"," 1652","0.00",,,,"77","94","60",,"  200","  200",,"30.0","36.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-08-01","8.95"," 1531",,"0.00",,,,,"96","62",,"  160","  160",,"25.9","33.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-08-02","10.29"," 2104",,"0.00",,,,,"97","63",,"   20","   20",,"23.0","29.1",,,"    1",,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-08-03","11.41"," 1604",,"0.46",,,,,"91","61",,"  290","  310",,"31.1","36.0","    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-08-04","8.05"," 0123",,"0.46",,,,,"61","57",,"   50","   50",,"21.0","25.9","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-08-05","7.61"," 1825",,"0.00",,,,,"81","56",,"  200","  200",,"17.9","21.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-08-06","9.17"," 1616",,"0.00",,,,,"90","57",,"   20","   10",,"19.9","25.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-08-07","7.61"," 1549",,"0.00",,,,,"90","56",,"   30","   10",,"15.0","19.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-08-08","8.95"," 2245",,"0.00",,,,,"94","61",,"  160","  160",,"21.9","25.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-08-09","10.29"," 1418",,"0.00",,,,,"89","66",,"   30","   10",,"21.9","28.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-08-10","8.05"," 1529",,"0.07",,,,,"88","60",,"  300","  300",,"30.0","36.0",,,,,,,,,,,,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-08-11","10.29"," 1740",,"0.14",,,,,"86","60",,"   10","   10",,"32.0","40.0","    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-08-12","9.62"," 2318",,"0.00",,,,,"78","58",,"  180","  190",,"16.1","21.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-08-13","9.84"," 0408",,"0.14",,,,,"63","52",,"   20","   10",,"25.1","30.0","    1","    1",,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-08-14","8.50"," 1427",,"0.00",,,,,"74","50",,"  180","  150",,"21.0","30.0","    1","    1",,,,,,,,,,"    1",,,,,,,"    1",
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-08-15","8.50"," 1732",,"0.00",,,,,"85","54",,"  160","  140",,"17.9","31.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-08-16","9.40"," 1612",,"0.05",,,,,"86","54",,"  230","  290",,"25.9","33.1",,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-08-17","10.07"," 1752",,"0.00",,,,,"88","53",,"  300","  300",,"21.0","25.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-08-18","11.63"," 1424",,"0.00",,,,,"88","60",,"  260","  260",,"34.9","40.0",,,,,,,,,,,,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-08-19","8.05"," 1728",,"0.00",,,,,"89","53",,"  210","  210",,"21.9","23.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-08-20","10.74"," 1638",,"0.00",,,,,"87","56",,"  240","  240",,"25.9","32.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-08-21","8.50"," 1652",,"0.00",,,,,"87","59",,"  170","  170",,"23.9","29.1",,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-08-22","8.05"," 1805",,"0.01",,,,,"84","53",,"   20","   20",,"21.0","25.1",,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-08-23","8.28"," 1516",,"0.00",,,,,"88","53",,"  340","  330",,"28.0","31.1",,,,,,,,,,,,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-08-24","9.17"," 2050",,"0.00",,,,,"91","54",,"  210","  210",,"19.9","23.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-08-25","10.29"," 1452",,"0.00",,,,,"90","61",,"  270","  270",,"25.9","32.0",,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-08-26","9.40"," 1244",,"0.00",,,,,"93","54",,"  250","  300",,"23.9","30.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-08-27","11.41"," 1456",,"0.00",,,,,"90","56",,"  220","  230",,"36.9","42.9",,,,,,,,,,,,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-08-28","8.50"," 2210",,"0.00",,,,,"90","50",,"  180","   10",,"17.0","21.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-08-29","10.07"," 2359",,"0.00",,,,,"94","56",,"  190","  190",,"21.0","25.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-08-30","12.97"," 2202",,"0.00",,,,,"96","65",,"   20","   20",,"34.9","40.9",,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-08-31","9.84"," 0035",,"0.00",,,,,"75","48",,"  360","   10",,"28.0","32.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-09-01","6.93"," 1546",,"0.00",,,,,"86","49",,"   70","   70",,"15.0","17.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-09-02","9.40"," 1603",,"0.00",,,,,"91","55",,"  170","  160",,"23.0","28.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-09-03","10.51"," 1511",,"0.00",,,,,"94","54",,"  130","  130",,"23.0","29.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2005-09-04","8.72"," 1750",,"0.00",,,,,"90","61",,"  340","   20",,"16.1","21.0",,,,,,,,,,,,,,,,,,,,
