DATE,STATION,NAME,PRCP,SNOW,SNWD,TMAX,TMIN,TARGET
2013-04-05,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,68.0,33.0,73.0
2013-04-06,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,73.0,43.0,64.0
2013-04-07,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,64.0,41.0,66.0
2013-04-08,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,66.0,38.0,68.0
2013-04-09,USW00023062,"DENVER CENTRAL PARK, CO US",0.11,0.6,1.0,68.0,15.0,18.0
2013-04-10,USW00023062,"DENVER CENTRAL PARK, CO US",0.06,0.6,1.0,18.0,6.0,25.0
2013-04-11,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,25.0,7.0,54.0
2013-04-12,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,54.0,21.0,59.0
2013-04-13,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,59.0,28.0,69.0
2013-04-14,USW00023062,"DENVER CENTRAL PARK, CO US",0.04,0.0,0.0,69.0,29.0,49.0
2013-04-15,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,49.0,33.0,34.0
2013-04-16,USW00023062,"DENVER CENTRAL PARK, CO US",0.43,6.0,6.0,34.0,22.0,36.0
2013-04-17,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,36.0,23.0,32.0
2013-04-18,USW00023062,"DENVER CENTRAL PARK, CO US",0.04,0.4,0.0,32.0,16.0,35.0
2013-04-19,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,35.0,16.0,55.0
2013-04-20,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,55.0,28.0,57.0
2013-04-21,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,57.0,33.0,63.0
2013-04-22,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,63.0,35.0,51.0
2013-04-23,USW00023062,"DENVER CENTRAL PARK, CO US",0.33,3.3,3.0,51.0,20.0,32.0
2013-04-24,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,32.0,19.0,54.0
2013-04-25,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,54.0,26.0,64.0
2013-04-26,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,64.0,31.0,66.0
2013-04-27,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,66.0,35.0,74.0
2013-04-28,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,74.0,42.0,79.0
2013-04-29,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,79.0,46.0,81.0
2013-04-30,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,81.0,43.0,56.0
2013-05-01,USW00023062,"DENVER CENTRAL PARK, CO US",0.08,0.4,0.0,56.0,32.0,34.0
2013-05-02,USW00023062,"DENVER CENTRAL PARK, CO US",0.19,1.9,0.0,34.0,27.0,44.0
2013-05-03,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,44.0,27.0,59.0
2013-05-04,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,59.0,30.0,59.0
2013-05-05,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,59.0,35.0,57.0
2013-05-06,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,57.0,35.0,69.0
2013-05-07,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,69.0,40.0,70.0
2013-05-08,USW00023062,"DENVER CENTRAL PARK, CO US",0.09,0.0,0.0,70.0,44.0,60.0
2013-05-09,USW00023062,"DENVER CENTRAL PARK, CO US",0.1,0.0,0.0,60.0,45.0,56.0
2013-05-10,USW00023062,"DENVER CENTRAL PARK, CO US",0.16,0.0,0.0,56.0,39.0,65.0
2013-05-11,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,65.0,41.0,69.0
2013-05-12,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,69.0,43.0,77.0
2013-05-13,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,77.0,47.0,84.0
2013-05-14,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,84.0,54.0,86.0
2013-05-15,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,86.0,58.0,82.0
2013-05-16,USW00023062,"DENVER CENTRAL PARK, CO US",0.1,0.0,0.0,82.0,51.0,83.0
2013-05-17,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,83.0,51.0,87.0
2013-05-18,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,87.0,52.0,76.0
2013-05-19,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,76.0,49.0,71.0
2013-05-20,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,71.0,48.0,63.0
2013-05-21,USW00023062,"DENVER CENTRAL PARK, CO US",0.17,0.0,0.0,63.0,43.0,69.0
2013-05-22,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,69.0,42.0,77.0
2013-05-23,USW00023062,"DENVER CENTRAL PARK, CO US",0.04,0.0,0.0,77.0,44.0,70.0
2013-05-24,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,70.0,44.0,87.0
2013-05-25,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,87.0,49.0,89.0
2013-05-26,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,89.0,54.0,85.0
2013-05-27,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,85.0,55.0,85.0
2013-05-28,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,85.0,49.0,82.0
2013-05-29,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,82.0,49.0,65.0
2013-05-30,USW00023062,"DENVER CENTRAL PARK, CO US",0.31,0.0,0.0,65.0,46.0,69.0
2013-05-31,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,69.0,52.0,72.0
2013-06-01,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,72.0,44.0,68.0
2013-06-02,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,68.0,43.0,85.0
2013-06-03,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,85.0,45.0,93.0
2013-06-04,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,93.0,54.0,75.0
2013-06-05,USW00023062,"DENVER CENTRAL PARK, CO US",0.14,0.0,0.0,75.0,46.0,58.0
2013-06-06,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,58.0,43.0,78.0
2013-06-07,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,78.0,44.0,83.0
2013-06-08,USW00023062,"DENVER CENTRAL PARK, CO US",0.01,0.0,0.0,83.0,50.0,77.0
2013-06-09,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,77.0,48.0,91.0
2013-06-10,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,91.0,50.0,98.0
2013-06-11,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,98.0,61.0,100.0
2013-06-12,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,100.0,57.0,93.0
2013-06-13,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,93.0,57.0,86.0
2013-06-14,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,86.0,57.0,90.0
2013-06-15,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,90.0,57.0,83.0
2013-06-16,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,83.0,58.0,85.0
2013-06-17,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,85.0,53.0,83.0
2013-06-18,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,83.0,55.0,84.0
2013-06-19,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,84.0,56.0,96.0
2013-06-20,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,96.0,56.0,91.0
2013-06-21,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,91.0,56.0,96.0
2013-06-22,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,96.0,55.0,90.0
2013-06-23,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,90.0,55.0,88.0
2013-06-24,USW00023062,"DENVER CENTRAL PARK, CO US",0.2,0.0,0.0,88.0,56.0,91.0
2013-06-25,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,91.0,59.0,91.0
2013-06-26,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,91.0,61.0,97.0
2013-06-27,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,97.0,61.0,97.0
2013-06-28,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,97.0,63.0,94.0
2013-06-29,USW00023062,"DENVER CENTRAL PARK, CO US",0.06,0.0,0.0,94.0,60.0,84.0
2013-06-30,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,84.0,61.0,79.0
2013-07-01,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,79.0,57.0,82.0
2013-07-02,USW00023062,"DENVER CENTRAL PARK, CO US",0.07,0.0,0.0,82.0,54.0,83.0
2013-07-03,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,83.0,54.0,89.0
2013-07-04,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,89.0,56.0,92.0
2013-07-05,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,92.0,62.0,92.0
2013-07-06,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,92.0,66.0,91.0
2013-07-07,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,91.0,63.0,88.0
2013-07-08,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,88.0,65.0,95.0
2013-07-09,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,95.0,63.0,96.0
2013-07-10,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,96.0,62.0,91.0
2013-07-11,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,91.0,63.0,101.0
2013-07-12,USW00023062,"DENVER CENTRAL PARK, CO US",0.07,0.0,0.0,101.0,65.0,95.0
2013-07-13,USW00023062,"DENVER CENTRAL PARK, CO US",0.13,0.0,0.0,95.0,66.0,91.0
2013-07-14,USW00023062,"DENVER CENTRAL PARK, CO US",2.71,0.0,0.0,91.0,60.0,83.0
2013-07-15,USW00023062,"DENVER CENTRAL PARK, CO US",0.17,0.0,0.0,83.0,60.0,83.0
2013-07-16,USW00023062,"DENVER CENTRAL PARK, CO US",0.05,0.0,0.0,83.0,60.0,82.0
2013-07-17,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,82.0,60.0,88.0
2013-07-18,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,88.0,60.0,92.0
2013-07-19,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,92.0,62.0,80.0
2013-07-20,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,80.0,60.0,91.0
2013-07-21,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,91.0,59.0,88.0
2013-07-22,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,88.0,60.0,93.0
2013-07-23,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,93.0,61.0,89.0
2013-07-24,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,89.0,62.0,82.0
2013-07-25,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,82.0,59.0,79.0
2013-07-26,USW00023062,"DENVER CENTRAL PARK, CO US",0.07,0.0,0.0,79.0,58.0,85.0
2013-07-27,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,85.0,54.0,78.0
2013-07-28,USW00023062,"DENVER CENTRAL PARK, CO US",0.15,0.0,0.0,78.0,55.0,72.0
2013-07-29,USW00023062,"DENVER CENTRAL PARK, CO US",0.02,0.0,0.0,72.0,61.0,72.0
2013-07-30,USW00023062,"DENVER CENTRAL PARK, CO US",0.01,0.0,0.0,72.0,57.0,87.0
2013-07-31,USW00023062,"DENVER CENTRAL PARK, CO US",0.04,0.0,0.0,87.0,58.0,90.0
2013-08-01,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,90.0,59.0,92.0
2013-08-02,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,92.0,60.0,92.0
2013-08-03,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,92.0,60.0,90.0
2013-08-04,USW00023062,"DENVER CENTRAL PARK, CO US",0.63,0.0,0.0,90.0,59.0,87.0
2013-08-05,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,87.0,60.0,86.0
2013-08-06,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,86.0,60.0,88.0
2013-08-07,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,88.0,60.0,73.0
2013-08-08,USW00023062,"DENVER CENTRAL PARK, CO US",0.04,0.0,0.0,73.0,59.0,76.0
2013-08-09,USW00023062,"DENVER CENTRAL PARK, CO US",0.18,0.0,0.0,76.0,53.0,79.0
2013-08-10,USW00023062,"DENVER CENTRAL PARK, CO US",0.07,0.0,0.0,79.0,53.0,86.0
2013-08-11,USW00023062,"DENVER CENTRAL PARK, CO US",0.22,0.0,0.0,86.0,53.0,80.0
2013-08-12,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,80.0,55.0,81.0
2013-08-13,USW00023062,"DENVER CENTRAL PARK, CO US",0.1,0.0,0.0,81.0,55.0,80.0
2013-08-14,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,80.0,55.0,83.0
2013-08-15,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,83.0,55.0,85.0
2013-08-16,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,85.0,55.0,90.0
2013-08-17,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,90.0,54.0,94.0
2013-08-18,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,94.0,59.0,94.0
2013-08-19,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,94.0,58.0,94.0
2013-08-20,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,94.0,58.0,97.0
2013-08-21,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,97.0,65.0,90.0
2013-08-22,USW00023062,"DENVER CENTRAL PARK, CO US",0.1,0.0,0.0,90.0,61.0,82.0
2013-08-23,USW00023062,"DENVER CENTRAL PARK, CO US",0.09,0.0,0.0,82.0,62.0,90.0
2013-08-24,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,90.0,59.0,88.0
2013-08-25,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,88.0,58.0,89.0
2013-08-26,USW00023062,"DENVER CENTRAL PARK, CO US",0.03,0.0,0.0,89.0,61.0,91.0
2013-08-27,USW00023062,"DENVER CENTRAL PARK, CO US",0.07,0.0,0.0,91.0,60.0,92.0
2013-08-28,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,92.0,62.0,92.0
2013-08-29,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,92.0,62.0,95.0
2013-08-30,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,95.0,64.0,90.0
2013-08-31,USW00023062,"DENVER CENTRAL PARK, CO US",0.05,0.0,0.0,90.0,60.0,91.0
2013-09-01,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,91.0,59.0,80.0
2013-09-02,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,80.0,57.0,92.0
2013-09-03,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,92.0,57.0,94.0
2013-09-04,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,94.0,66.0,92.0
2013-09-05,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,92.0,63.0,95.0
2013-09-06,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,95.0,63.0,95.0
2013-09-07,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,95.0,61.0,94.0
2013-09-08,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,94.0,60.0,91.0
2013-09-09,USW00023062,"DENVER CENTRAL PARK, CO US",0.02,0.0,0.0,91.0,59.0,86.0
2013-09-10,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,86.0,59.0,70.0
2013-09-11,USW00023062,"DENVER CENTRAL PARK, CO US",1.2,0.0,0.0,70.0,60.0,67.0
2013-09-12,USW00023062,"DENVER CENTRAL PARK, CO US",3.88,0.0,0.0,67.0,62.0,74.0
2013-09-13,USW00023062,"DENVER CENTRAL PARK, CO US",6.47,0.0,0.0,74.0,61.0,76.0
2013-09-14,USW00023062,"DENVER CENTRAL PARK, CO US",0.16,0.0,0.0,76.0,60.0,77.0
2013-09-15,USW00023062,"DENVER CENTRAL PARK, CO US",0.49,0.0,0.0,77.0,57.0,61.0
2013-09-16,USW00023062,"DENVER CENTRAL PARK, CO US",0.75,0.0,0.0,61.0,56.0,74.0
2013-09-17,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,74.0,55.0,84.0
2013-09-18,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,84.0,55.0,84.0
2013-09-19,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,84.0,54.0,64.0
2013-09-20,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,64.0,50.0,73.0
2013-09-21,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,73.0,49.0,82.0
2013-09-22,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,82.0,50.0,80.0
2013-09-23,USW00023062,"DENVER CENTRAL PARK, CO US",0.82,0.0,0.0,80.0,51.0,66.0
2013-09-24,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,66.0,45.0,76.0
2013-09-25,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,76.0,44.0,83.0
2013-09-26,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,83.0,44.0,69.0
2013-09-27,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,69.0,45.0,55.0
2013-09-28,USW00023062,"DENVER CENTRAL PARK, CO US",0.1,0.0,0.0,55.0,36.0,67.0
2013-09-29,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,67.0,35.0,76.0
2013-09-30,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,76.0,43.0,81.0
2013-10-01,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,81.0,48.0,77.0
2013-10-02,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,77.0,46.0,76.0
2013-10-03,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,76.0,41.0,64.0
2013-10-04,USW00023062,"DENVER CENTRAL PARK, CO US",0.22,0.0,0.0,64.0,36.0,44.0
2013-10-05,USW00023062,"DENVER CENTRAL PARK, CO US",0.1,0.0,0.0,44.0,28.0,60.0
2013-10-06,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,60.0,29.0,67.0
2013-10-07,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,67.0,34.0,77.0
2013-10-08,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,77.0,38.0,78.0
2013-10-09,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,78.0,43.0,63.0
2013-10-10,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,63.0,44.0,59.0
2013-10-11,USW00023062,"DENVER CENTRAL PARK, CO US",0.04,0.0,0.0,59.0,44.0,61.0
2013-10-12,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,61.0,40.0,59.0
2013-10-13,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,59.0,37.0,61.0
2013-10-14,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,61.0,37.0,53.0
2013-10-15,USW00023062,"DENVER CENTRAL PARK, CO US",0.08,0.0,0.0,53.0,34.0,41.0
2013-10-16,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,41.0,28.0,53.0
2013-10-17,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,53.0,27.0,49.0
2013-10-18,USW00023062,"DENVER CENTRAL PARK, CO US",0.01,0.2,0.0,49.0,32.0,43.0
2013-10-19,USW00023062,"DENVER CENTRAL PARK, CO US",0.1,1.0,0.0,43.0,31.0,64.0
2013-10-20,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,64.0,33.0,46.0
2013-10-21,USW00023062,"DENVER CENTRAL PARK, CO US",0.06,0.0,0.0,46.0,32.0,59.0
2013-10-22,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,59.0,31.0,64.0
2013-10-23,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,64.0,34.0,64.0
2013-10-24,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,64.0,32.0,53.0
2013-10-25,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,53.0,32.0,67.0
2013-10-26,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,67.0,34.0,62.0
2013-10-27,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,62.0,34.0,70.0
2013-10-28,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,70.0,37.0,39.0
2013-10-29,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,39.0,33.0,39.0
2013-10-30,USW00023062,"DENVER CENTRAL PARK, CO US",0.01,0.0,0.0,39.0,33.0,51.0
2013-10-31,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,51.0,29.0,54.0
2013-11-01,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,54.0,30.0,59.0
2013-11-02,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,59.0,27.0,64.0
2013-11-03,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,64.0,25.0,67.0
2013-11-04,USW00023062,"DENVER CENTRAL PARK, CO US",0.01,0.0,0.0,67.0,29.0,44.0
2013-11-05,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,44.0,28.0,43.0
2013-11-06,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,43.0,23.0,53.0
2013-11-07,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,53.0,25.0,60.0
2013-11-08,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,60.0,28.0,65.0
2013-11-09,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,65.0,31.0,66.0
2013-11-10,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,66.0,28.0,68.0
2013-11-11,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,68.0,29.0,66.0
2013-11-12,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,66.0,29.0,60.0
2013-11-13,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,60.0,30.0,70.0
2013-11-14,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,70.0,37.0,58.0
2013-11-15,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,58.0,30.0,64.0
2013-11-16,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,64.0,29.0,61.0
2013-11-17,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,61.0,29.0,56.0
2013-11-18,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,56.0,25.0,65.0
2013-11-19,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,65.0,24.0,61.0
2013-11-20,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,61.0,28.0,58.0
2013-11-21,USW00023062,"DENVER CENTRAL PARK, CO US",0.12,1.2,1.0,58.0,16.0,21.0
2013-11-22,USW00023062,"DENVER CENTRAL PARK, CO US",0.07,0.7,2.0,21.0,12.0,34.0
2013-11-23,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,34.0,20.0,37.0
2013-11-24,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,37.0,22.0,37.0
2013-11-25,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,37.0,22.0,38.0
2013-11-26,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,38.0,25.0,48.0
2013-11-27,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,48.0,25.0,64.0
2013-11-28,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,64.0,25.0,46.0
2013-11-29,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,46.0,23.0,62.0
2013-11-30,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,62.0,31.0,60.0
2013-12-01,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,60.0,29.0,57.0
2013-12-02,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,57.0,30.0,61.0
2013-12-03,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,61.0,37.0,57.0
2013-12-04,USW00023062,"DENVER CENTRAL PARK, CO US",0.03,0.5,1.0,57.0,5.0,8.0
2013-12-05,USW00023062,"DENVER CENTRAL PARK, CO US",0.11,1.3,2.0,8.0,-10.0,5.0
2013-12-06,USW00023062,"DENVER CENTRAL PARK, CO US",0.02,0.3,2.0,5.0,-9.0,7.0
2013-12-07,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,7.0,-8.0,7.0
2013-12-08,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,1.0,7.0,-8.0,19.0
2013-12-09,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,1.0,19.0,2.0,27.0
